date,sent_demand_7d,news_demand_7d,nonews_demand_7d,sent_supply_7d,news_supply_7d,nonews_supply_7d,sent_geopolitical_7d,news_geopolitical_7d,nonews_geopolitical_7d,sent_financial_7d,news_financial_7d,nonews_financial_7d
2008-04-01,0.0,0.0,1,0.0,0.0,1,-0.0373673141002655,1.0,0,0.0,0.0,1
2008-04-02,0.0,0.0,1,0.0,0.0,1,-0.0223458260297775,1.0,0,0.0,0.0,1
2008-04-03,0.0,0.0,1,0.0,0.0,1,-0.0223458260297775,1.0,0,0.0,0.0,1
2008-04-04,0.0,0.0,1,0.0,0.0,1,-0.0223458260297775,1.0,0,0.0,0.0,1
2008-04-05,0.0,0.0,1,0.0,0.0,1,-0.0223458260297775,1.0,0,0.0,0.0,1
2008-04-06,0.0,0.0,1,0.0,0.0,1,-0.0223458260297775,1.0,0,0.0,0.0,1
2008-04-07,0.0,0.0,1,0.0,0.0,1,0.2461096476763487,2.0,0,0.0,0.0,1
2008-04-08,0.0,0.0,1,0.0,0.0,1,0.2461096476763487,2.0,0,0.0,0.0,1
2008-04-09,0.0,0.0,1,0.0,0.0,1,0.5145651213824749,1.0,0,0.0394809022545814,1.0,0
2008-04-10,0.1580862998962402,1.0,0,0.0,0.0,1,-0.13585452176630497,2.0,0,0.0394809022545814,1.0,0
2008-04-11,0.1580862998962402,1.0,0,0.0,0.0,1,-0.13585452176630497,2.0,0,0.0394809022545814,1.0,0
2008-04-12,0.1580862998962402,1.0,0,0.0,0.0,1,-0.13585452176630497,2.0,0,0.0394809022545814,1.0,0
2008-04-13,0.1580862998962402,1.0,0,0.0,0.0,1,-0.13585452176630497,2.0,0,0.0394809022545814,1.0,0
2008-04-14,0.1580862998962402,1.0,0,0.0,0.0,1,-0.7862741649150848,1.0,0,0.0394809022545814,1.0,0
2008-04-15,0.1580862998962402,1.0,0,0.0,0.0,1,-0.7862741649150848,1.0,0,0.0394809022545814,1.0,0
2008-04-16,0.1580862998962402,1.0,0,0.0,0.0,1,-0.7862741649150848,1.0,0,0.0,0.0,1
2008-04-17,0.0,0.0,1,0.0,0.0,1,-0.9138382077217102,1.0,0,0.0,0.0,1
2008-04-18,0.0,0.0,1,0.0,0.0,1,-0.9138382077217102,1.0,0,0.0,0.0,1
2008-04-19,0.0,0.0,1,0.0,0.0,1,-0.9138382077217102,1.0,0,0.0,0.0,1
2008-04-20,0.0,0.0,1,0.0,0.0,1,-0.9138382077217102,1.0,0,0.0,0.0,1
2008-04-21,0.0,0.0,1,0.0,0.0,1,-0.9138382077217102,1.0,0,0.0,0.0,1
2008-04-22,0.0,0.0,1,0.0,0.0,1,-0.9138382077217102,1.0,0,0.0,0.0,1
2008-04-23,0.0,0.0,1,0.0,0.0,1,-0.9138382077217102,1.0,0,0.0,0.0,1
2008-04-24,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
2008-04-25,-0.9626648453995584,1.0,0,-0.9626648453995584,1.0,0,-0.4673142195679247,2.0,0,-0.4673142214305699,2.0,0
2008-04-26,-0.07690676068887109,2.0,0,-0.07690676068887115,2.0,0,0.17076855222694579,3.0,0,0.17076855129562324,3.0,0
2008-04-27,-0.07690676068887109,2.0,0,-0.07690676068887115,2.0,0,0.17282001224036017,4.0,0,0.17076855129562324,3.0,0
2008-04-28,-0.07690676068887109,2.0,0,-0.07690676068887115,2.0,0,0.1293688494479284,5.0,0,0.17076855129562324,3.0,0
2008-04-29,-0.07690676068887109,2.0,0,-0.07690676068887115,2.0,0,0.2717886912636459,6.0,0,0.39433505370592076,4.0,0
2008-04-30,-0.07690676068887109,2.0,0,-0.07690676068887115,2.0,0,0.10913229260283214,7.0,0,0.39433505370592076,4.0,0
2008-05-01,-0.07690676068887109,2.0,0,-0.07690676068887115,2.0,0,-0.03377527537356528,8.0,0,0.39433505370592076,4.0,0
2008-05-02,0.8088513240218163,1.0,0,0.8088513240218163,1.0,0,0.03848121532549462,6.0,0,0.8251596912741661,2.0,0
2008-05-03,0.0,0.0,1,0.0,0.0,1,-0.10624844487756491,6.0,0,0.841468058526516,1.0,0
2008-05-04,0.0,0.0,1,0.0,0.0,1,-0.16288272030651568,5.0,0,0.841468058526516,1.0,0
2008-05-05,0.0,0.0,1,0.0,0.0,1,-0.20335724065080285,4.0,0,0.841468058526516,1.0,0
2008-05-06,0.0,0.0,1,0.0,0.0,1,-0.5516323403765758,3.0,0,0.0,0.0,1
2008-05-07,0.7382123367860913,1.0,0,0.7382123367860913,1.0,0,-0.07084499454746644,3.0,0,0.7382123367860913,1.0,0
2008-05-08,-0.08531673578545451,2.0,0,0.7382123367860913,1.0,0,0.11728133788953227,5.0,0,0.3213681015186013,3.0,0
2008-05-09,-0.08531673578545451,2.0,0,0.7382123367860913,1.0,0,0.11728133788953227,5.0,0,0.3213681015186013,3.0,0
2008-05-10,-0.08531673578545451,2.0,0,0.7382123367860913,1.0,0,-0.1600268641486764,5.0,0,-0.08290501342465473,4.0,0
2008-05-11,-0.08531673578545451,2.0,0,0.7382123367860913,1.0,0,-0.1600268641486764,5.0,0,-0.08290501342465473,4.0,0
2008-05-12,-0.08531673578545451,2.0,0,0.7382123367860913,1.0,0,-0.1600268641486764,5.0,0,-0.08290501342465473,4.0,0
2008-05-13,-0.08531673578545451,2.0,0,0.7382123367860913,1.0,0,-0.1600268641486764,5.0,0,-0.08290501342465473,4.0,0
2008-05-14,-0.9088458083570004,1.0,0,-0.0045645609498023,1.0,0,-0.4796840523680051,6.0,0,-0.3304973126699526,4.0,0
2008-05-15,0.0,0.0,1,-0.0045645609498023,1.0,0,-0.4693975707309113,6.0,0,-0.30933367585142446,3.0,0
2008-05-16,0.0,0.0,1,-0.0045645609498023,1.0,0,-0.4693975707309113,6.0,0,-0.30933367585142446,3.0,0
2008-05-17,0.0,0.0,1,-0.0045645609498023,1.0,0,-0.2583707344407836,5.0,0,-0.01827489212155331,2.0,0
2008-05-18,0.0,0.0,1,-0.0045645609498023,1.0,0,-0.2583707344407836,5.0,0,-0.01827489212155331,2.0,0
2008-05-19,0.0,0.0,1,-0.0045645609498023,1.0,0,-0.2583707344407836,5.0,0,-0.01827489212155331,2.0,0
2008-05-20,0.0,0.0,1,-0.0045645609498023,1.0,0,-0.16871248102850386,6.0,0,-0.01827489212155331,2.0,0
2008-05-21,-0.3861948102712631,1.0,0,-0.3861948102712631,1.0,0,-0.2238576751616266,5.0,0,-0.20909001678228373,2.0,0
2008-05-22,-0.3861948102712631,1.0,0,-0.6522188046947122,2.0,0,-0.4312778611977895,3.0,0,-0.6522188046947122,2.0,0
2008-05-23,-0.3861948102712631,1.0,0,-0.6522188046947122,2.0,0,-0.4312778611977895,3.0,0,-0.6522188046947122,2.0,0
2008-05-24,-0.3861948102712631,1.0,0,-0.6522188046947122,2.0,0,-0.4312778611977895,3.0,0,-0.6522188046947122,2.0,0
2008-05-25,-0.3861948102712631,1.0,0,-0.6522188046947122,2.0,0,-0.4312778611977895,3.0,0,-0.6522188046947122,2.0,0
2008-05-26,-0.3861948102712631,1.0,0,-0.6522188046947122,2.0,0,-0.3951556272804737,5.0,0,-0.6522188046947122,2.0,0
2008-05-27,-0.3861948102712631,1.0,0,-0.6522188046947122,2.0,0,-0.5304088449726502,4.0,0,-0.6522188046947122,2.0,0
2008-05-28,0.0,0.0,1,-0.9182427991181612,1.0,0,-0.4733753881106774,4.0,0,-0.9182427991181612,1.0,0
2008-05-29,-0.9527018237859012,1.0,0,0.0,0.0,1,-0.4848617296665907,4.0,0,0.0,0.0,1
2008-05-30,-0.9527018237859012,1.0,0,0.0,0.0,1,-0.4413588964380324,5.0,0,-0.3108504265546798,1.0,0
2008-05-31,-0.9527018237859012,1.0,0,0.0,0.0,1,-0.4413588964380324,5.0,0,-0.3108504265546798,1.0,0
2008-06-01,-0.9527018237859012,1.0,0,0.0,0.0,1,-0.4413588964380324,5.0,0,-0.3108504265546798,1.0,0
2008-06-02,-0.9527018237859012,1.0,0,0.0,0.0,1,-0.4928822200745344,3.0,0,-0.3108504265546798,1.0,0
2008-06-03,-0.9527018237859012,1.0,0,0.0,0.0,1,-0.5139830107800663,4.0,0,-0.3108504265546798,1.0,0
2008-06-04,-0.9527018237859012,1.0,0,0.0,0.0,1,-0.6136125344783068,3.0,0,-0.3108504265546798,1.0,0
2008-06-05,0.0,0.0,1,0.0,0.0,1,-0.2878796129177014,3.0,0,-0.14317674282938242,2.0,0
2008-06-06,0.0,0.0,1,0.0,0.0,1,-0.27639422100037336,2.0,0,0.024496940895915,1.0,0
2008-06-07,0.0,0.0,1,0.0,0.0,1,-0.194879336696532,5.0,0,-0.4597116457298398,2.0,0
2008-06-08,0.0,0.0,1,0.0,0.0,1,-0.194879336696532,5.0,0,-0.4597116457298398,2.0,0
2008-06-09,0.0,0.0,1,0.0,0.0,1,-0.3255218788205335,8.0,0,-0.6234531115430096,4.0,0
2008-06-10,0.1560455188155174,1.0,0,0.1560455188155174,1.0,0,-0.14218915339248875,8.0,0,-0.4285784539533779,5.0,0
2008-06-11,0.482805528678,2.0,0,0.1560455188155174,1.0,0,-0.14218915339248875,8.0,0,-0.4285784539533779,5.0,0
2008-06-12,0.482805528678,2.0,0,0.1560455188155174,1.0,0,-0.26222329439284897,8.0,0,-0.5796035855698088,4.0,0
2008-06-13,0.482805528678,2.0,0,0.1560455188155174,1.0,0,-0.26222329439284897,8.0,0,-0.5796035855698088,4.0,0
2008-06-14,0.482805528678,2.0,0,0.1560455188155174,1.0,0,-0.3390145364941822,5.0,0,-0.397445262176916,3.0,0
2008-06-15,0.482805528678,2.0,0,0.1560455188155174,1.0,0,-0.3390145364941822,5.0,0,-0.397445262176916,3.0,0
2008-06-16,0.482805528678,2.0,0,0.1560455188155174,1.0,0,-0.14979705214500422,2.0,0,0.1560455188155174,1.0,0
2008-06-17,0.8095655385404825,1.0,0,0.0,0.0,1,-0.4556396231055259,1.0,0,0.0,0.0,1
2008-06-18,-0.7327790893614292,1.0,0,0.0,0.0,1,-0.4556396231055259,1.0,0,-0.7327790893614292,1.0,0
2008-06-19,-0.7327790893614292,1.0,0,0.0,0.0,1,0.0,0.0,1,-0.7327790893614292,1.0,0
2008-06-20,-0.7327790893614292,1.0,0,-0.8235030733048916,1.0,0,-0.8601045906543732,2.0,0,-0.7964418400079012,3.0,0
2008-06-21,-0.15433826483786106,2.0,0,-0.8235030733048916,1.0,0,0.03571958281099802,3.0,0,-0.7964418400079012,3.0,0
2008-06-22,-0.15433826483786106,2.0,0,-0.8235030733048916,1.0,0,0.03571958281099802,3.0,0,-0.7964418400079012,3.0,0
2008-06-23,-0.15433826483786106,2.0,0,-0.8235030733048916,1.0,0,0.03571958281099802,3.0,0,-0.7964418400079012,3.0,0
2008-06-24,-0.15433826483786106,2.0,0,-0.8235030733048916,1.0,0,-0.028526057799657122,5.0,0,-0.7964418400079012,3.0,0
2008-06-25,0.4241025596857071,1.0,0,-0.8235030733048916,1.0,0,-0.028526057799657122,5.0,0,-0.8601045906543732,2.0,0
2008-06-26,0.4241025596857071,1.0,0,-0.8235030733048916,1.0,0,-0.12490345095284278,7.0,0,-0.6370701105333865,4.0,0
2008-06-27,0.4241025596857071,1.0,0,0.0,0.0,1,0.18175527150742715,6.0,0,-0.4140356304123997,2.0,0
2008-06-28,0.0,0.0,1,0.0,0.0,1,-0.06817422341555353,5.0,0,-0.4140356304123997,2.0,0
2008-06-29,0.0,0.0,1,0.0,0.0,1,-0.06817422341555353,5.0,0,-0.4140356304123997,2.0,0
2008-06-30,0.0,0.0,1,0.0,0.0,1,-0.06817422341555353,5.0,0,-0.4140356304123997,2.0,0
2008-07-01,0.0,0.0,1,0.0,0.0,1,-0.33098234143108135,4.0,0,-0.6797386617399752,3.0,0
2008-07-02,0.0,0.0,1,0.0,0.0,1,-0.33098234143108135,4.0,0,-0.6797386617399752,3.0,0
2008-07-03,0.0,0.0,1,-0.1247304379940033,1.0,0,-0.23454727729161587,3.0,0,-0.535086065530777,2.0,0
2008-07-04,0.0,0.0,1,-0.1247304379940033,1.0,0,-0.535086065530777,2.0,0,-0.535086065530777,2.0,0
2008-07-05,0.0912102572619915,1.0,0,-0.016760090366005953,2.0,0,-0.2226914744824171,4.0,0,-0.2226914744824171,4.0,0
2008-07-06,0.0912102572619915,1.0,0,-0.016760090366005953,2.0,0,-0.2226914744824171,4.0,0,-0.2226914744824171,4.0,0
2008-07-07,0.0912102572619915,1.0,0,-0.016760090366005953,2.0,0,-0.2226914744824171,4.0,0,-0.2226914744824171,4.0,0
2008-07-08,0.0912102572619915,1.0,0,-0.016760090366005953,2.0,0,0.13868363481014967,3.0,0,0.13868363481014967,3.0,0
2008-07-09,0.0912102572619915,1.0,0,-0.016760090366005953,2.0,0,0.13868363481014967,3.0,0,0.13868363481014967,3.0,0
2008-07-10,0.0912102572619915,1.0,0,0.0912102572619915,1.0,0,0.22628091368824238,3.0,0,0.22628091368824238,3.0,0
2008-07-11,0.0912102572619915,1.0,0,0.0912102572619915,1.0,0,0.22628091368824238,3.0,0,0.22628091368824238,3.0,0
2008-07-12,0.0,0.0,1,0.0,0.0,1,0.0504641197621822,1.0,0,0.0504641197621822,1.0,0
2008-07-13,0.0,0.0,1,0.0,0.0,1,0.0504641197621822,1.0,0,0.0504641197621822,1.0,0
2008-07-14,0.0,0.0,1,0.0,0.0,1,0.0504641197621822,1.0,0,0.0504641197621822,1.0,0
2008-07-15,0.0,0.0,1,0.0,0.0,1,0.07790319854393594,2.0,0,0.07790321856737135,2.0,0
2008-07-16,0.0,0.0,1,0.0,0.0,1,0.07790319854393594,2.0,0,0.07790321856737135,2.0,0
2008-07-17,0.0,0.0,1,0.0,0.0,1,-0.027349646668881206,2.0,0,0.1053423173725605,1.0,0
2008-07-18,0.0,0.0,1,0.0,0.0,1,0.014774302331109795,3.0,0,0.1053423173725605,1.0,0
2008-07-19,0.0,0.0,1,0.0,0.0,1,0.014774302331109795,3.0,0,0.1053423173725605,1.0,0
2008-07-20,0.0,0.0,1,0.0,0.0,1,0.014774302331109795,3.0,0,0.1053423173725605,1.0,0
2008-07-21,0.0,0.0,1,0.0,0.0,1,0.014774302331109795,3.0,0,0.1053423173725605,1.0,0
2008-07-22,0.0,0.0,1,0.0,0.0,1,0.16237977395455042,3.0,0,0.0,0.0,1
2008-07-23,0.4581794440746307,1.0,0,0.4581794440746307,1.0,0,0.2363296914845705,4.0,0,0.4581779092550277,1.0,0
2008-07-24,0.4581794440746307,1.0,0,0.4581794440746307,1.0,0,0.2678143795346841,5.0,0,0.4581779092550277,1.0,0
2008-07-25,0.4581794440746307,1.0,0,0.4581794440746307,1.0,0,0.14667079120408744,5.0,0,0.4581779092550277,1.0,0
2008-07-26,0.4581794440746307,1.0,0,0.4581794440746307,1.0,0,0.14667079120408744,5.0,0,0.4581779092550277,1.0,0
2008-07-27,0.4581794440746307,1.0,0,0.4581794440746307,1.0,0,0.14667079120408744,5.0,0,0.4581779092550277,1.0,0
2008-07-28,0.6421040408313274,2.0,0,0.4581794440746307,1.0,0,0.2825423604808748,6.0,0,0.642103273421526,2.0,0
2008-07-29,0.6421040408313274,2.0,0,0.4581794440746307,1.0,0,0.21613827755209059,5.0,0,0.642103273421526,2.0,0
2008-07-30,0.8260286375880241,1.0,0,0.0,0.0,1,0.1354578887112439,4.0,0,0.8260286375880241,1.0,0
2008-07-31,0.8260286375880241,1.0,0,0.0,0.0,1,0.22023824229836464,2.0,0,0.8260286375880241,1.0,0
2008-08-01,0.8260286375880241,1.0,0,0.0,0.0,1,0.8260286375880241,1.0,0,0.8260286375880241,1.0,0
2008-08-02,0.8260286375880241,1.0,0,0.0,0.0,1,0.8260286375880241,1.0,0,0.8260286375880241,1.0,0
2008-08-03,0.8260286375880241,1.0,0,0.0,0.0,1,0.8260286375880241,1.0,0,0.8260286375880241,1.0,0
2008-08-04,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
2008-08-05,0.0,0.0,1,-0.0109067671000957,1.0,0,-0.0109067671000957,1.0,0,-0.0109067671000957,1.0,0
2008-08-06,0.0,0.0,1,-0.0109067671000957,1.0,0,-0.0286355838179588,4.0,0,-0.47731217788532376,2.0,0
2008-08-07,0.0,0.0,1,-0.0109067671000957,1.0,0,-0.0286355838179588,4.0,0,-0.47731217788532376,2.0,0
2008-08-08,0.0,0.0,1,-0.0109067671000957,1.0,0,-0.0286355838179588,4.0,0,-0.47731217788532376,2.0,0
2008-08-09,0.0,0.0,1,-0.0109067671000957,1.0,0,-0.0286355838179588,4.0,0,-0.47731217788532376,2.0,0
2008-08-10,0.0,0.0,1,-0.0109067671000957,1.0,0,-0.0286355838179588,4.0,0,-0.47731217788532376,2.0,0
2008-08-11,0.0,0.0,1,-0.0109067671000957,1.0,0,-0.0286355838179588,4.0,0,-0.47731217788532376,2.0,0
2008-08-12,0.0,0.0,1,0.0,0.0,1,-0.0463644005358219,3.0,0,-0.44238705607131124,2.0,0
2008-08-13,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0589434765279293,1.0,0
2008-08-14,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0589434765279293,1.0,0
2008-08-15,-0.8927442077547312,1.0,0,-0.8927442021667957,1.0,0,-0.3897195197641849,2.0,0,-0.1653880192898214,3.0,0
2008-08-16,-0.5697398232296109,2.0,0,-0.8927442021667957,1.0,0,-0.027231210842728587,4.0,0,0.19549134777237975,4.0,0
2008-08-17,-0.5697398232296109,2.0,0,-0.8927442021667957,1.0,0,-0.027231210842728587,4.0,0,0.19549134777237975,4.0,0
2008-08-18,-0.5697398232296109,2.0,0,-0.8927442021667957,1.0,0,-0.027231210842728587,4.0,0,0.19549134777237975,4.0,0
2008-08-19,-0.5697398232296109,2.0,0,-0.8927442021667957,1.0,0,0.2847713890175025,5.0,0,0.07357960473746065,4.0,0
2008-08-20,-0.5697398232296109,2.0,0,-0.8927442021667957,1.0,0,0.2847713890175025,5.0,0,0.07357960473746065,4.0,0
2008-08-21,-0.5697398232296109,2.0,0,-0.8927442021667957,1.0,0,-0.023743135388940545,6.0,0,-0.1821369735989719,5.0,0
2008-08-22,-0.2467354387044906,1.0,0,0.0,0.0,1,0.0982489927361409,4.0,0,-0.11294279309610518,3.0,0
2008-08-23,0.0,0.0,1,0.0,0.0,1,-0.020255059935152503,2.0,0,-0.6280392305925488,2.0,0
2008-08-24,0.0,0.0,1,0.0,0.0,1,-0.020255059935152503,2.0,0,-0.6280392305925488,2.0,0
2008-08-25,0.0,0.0,1,0.0,0.0,1,-0.020255059935152503,2.0,0,-0.6280392305925488,2.0,0
2008-08-26,0.0,0.0,1,0.0,0.0,1,-0.5076526254415512,2.0,0,-0.9492867086082696,1.0,0
2008-08-27,0.0,0.0,1,0.0,0.0,1,-0.5076526254415512,2.0,0,-0.9492867086082696,1.0,0
2008-08-28,0.0,0.0,1,0.0,0.0,1,-0.0660185422748327,1.0,0,0.0,0.0,1
2008-08-29,0.0,0.0,1,0.0,0.0,1,-0.0660185422748327,1.0,0,0.0,0.0,1
2008-08-30,0.0,0.0,1,0.0,0.0,1,-0.0660185422748327,1.0,0,0.0,0.0,1
2008-08-31,0.0,0.0,1,0.0,0.0,1,-0.0660185422748327,1.0,0,0.0,0.0,1
2008-09-01,0.0,0.0,1,0.0,0.0,1,0.016485075931996045,3.0,0,0.2489664647728204,1.0,0
2008-09-02,0.0,0.0,1,-0.9528927439823748,1.0,0,-0.4269520216621459,3.0,0,-0.35196313634514814,2.0,0
2008-09-03,0.0073371529579162,1.0,0,-0.9528927439823748,1.0,0,-0.2821889634554586,4.0,0,-0.2321963732441267,3.0,0
2008-09-04,0.029375270009040798,2.0,0,-0.9528927439823748,1.0,0,-0.19878837582655257,5.0,0,-0.16129393316805368,4.0,0
2008-09-05,0.029375270009040798,2.0,0,-0.9528927439823748,1.0,0,-0.19878837582655257,5.0,0,-0.16129393316805368,4.0,0
2008-09-06,0.029375270009040798,2.0,0,-0.9528927439823748,1.0,0,-0.19878837582655257,5.0,0,-0.16129393316805368,4.0,0
2008-09-07,0.029375270009040798,2.0,0,-0.9528927439823748,1.0,0,-0.19878837582655257,5.0,0,-0.16129393316805368,4.0,0
2008-09-08,0.029375270009040798,2.0,0,-0.8205563039518894,2.0,0,-0.39559051534160977,4.0,0,-0.29804739914834505,3.0,0
2008-09-09,0.029375270009040798,2.0,0,-0.6882198639214039,1.0,0,-0.1535824248567224,4.0,0,0.029375270009040777,2.0,0
2008-09-10,0.0514133870601654,1.0,0,-0.6882198639214039,1.0,0,-0.23296791722532365,5.0,0,-0.12939570983871815,3.0,0
2008-09-11,0.0,0.0,1,-0.46975463069975376,2.0,0,-0.3086436133598909,5.0,0,-0.28074710210785264,3.0,0
2008-09-12,0.0,0.0,1,-0.46975463069975376,2.0,0,-0.41016604332253337,6.0,0,-0.4592499891296029,4.0,0
2008-09-13,0.0,0.0,1,-0.46975463069975376,2.0,0,-0.41016604332253337,6.0,0,-0.4592499891296029,4.0,0
2008-09-14,0.0,0.0,1,-0.46975463069975376,2.0,0,-0.41016604332253337,6.0,0,-0.4592499891296029,4.0,0
2008-09-15,0.0,0.0,1,-0.2512893974781036,1.0,0,-0.34065258817281574,5.0,0,-0.4592499891296029,4.0,0
2008-09-16,0.0,0.0,1,-0.2512893974781036,1.0,0,-0.4592499923892319,4.0,0,-0.4592499891296029,4.0,0
2008-09-17,0.0,0.0,1,-0.2512893974781036,1.0,0,-0.5337725803256035,2.0,0,-0.5337725803256035,2.0,0
2008-09-18,0.0,0.0,1,0.0,0.0,1,-0.8162557631731033,1.0,0,-0.8162557631731033,1.0,0
2008-09-19,0.5788909792900085,1.0,0,0.5788909792900085,1.0,0,0.5788909792900085,1.0,0,0.5788909792900085,1.0,0
2008-09-20,0.4746297923848033,2.0,0,0.5788909792900085,1.0,0,0.43041272601112723,3.0,0,0.38619565963745117,2.0,0
2008-09-21,0.4746297923848033,2.0,0,0.5788909792900085,1.0,0,0.43041272601112723,3.0,0,0.38619565963745117,2.0,0
2008-09-22,0.4746297923848033,2.0,0,0.5788909792900085,1.0,0,0.43041272601112723,3.0,0,0.38619565963745117,2.0,0
2008-09-23,0.4921527523547411,3.0,0,0.5530448257923126,2.0,0,0.2950066250438491,5.0,0,0.43319666385650635,3.0,0
2008-09-24,0.4921527523547411,3.0,0,0.5530448257923126,2.0,0,0.2950066250438491,5.0,0,0.09314388921484351,4.0,0
2008-09-25,0.4921527523547411,3.0,0,0.5530448257923126,2.0,0,0.2950066250438491,5.0,0,0.09314388921484351,4.0,0
2008-09-26,0.4487836388871074,2.0,0,0.5271986722946167,1.0,0,0.1530644479207694,4.0,0,-0.06877180747687817,3.0,0
2008-09-27,0.5271986722946167,1.0,0,0.5271986722946167,1.0,0,-0.03147264756262305,3.0,0,-0.19990788120776415,2.0,0
2008-09-28,0.5271986722946167,1.0,0,0.5271986722946167,1.0,0,-0.03147264756262305,3.0,0,-0.19990788120776415,2.0,0
2008-09-29,-0.138480082154274,2.0,0,-0.138480082154274,2.0,0,-0.1487466897815466,5.0,0,-0.4013248663395643,3.0,0
2008-09-30,-0.7236070185899734,2.0,0,-0.8041588366031647,1.0,0,0.08632344131668412,4.0,0,-0.8655866356566548,2.0,0
2008-10-01,-0.7931413538753986,3.0,0,-0.8041588366031647,1.0,0,-0.16830992512404916,5.0,0,-0.8681844305247068,2.0,0
2008-10-02,-0.7931413538753986,3.0,0,-0.8041588366031647,1.0,0,-0.2676084592938423,6.0,0,-0.8681844305247068,2.0,0
2008-10-03,-0.7931413538753986,3.0,0,-0.3885496025905013,2.0,0,-0.21591182725711,9.0,0,-0.5817945534363389,4.0,0
2008-10-04,-0.7931413538753986,3.0,0,-0.3885496025905013,2.0,0,-0.2416662490616242,8.0,0,-0.5817945534363389,4.0,0
2008-10-05,-0.7931413538753986,3.0,0,-0.3885496025905013,2.0,0,-0.2416662490616242,8.0,0,-0.5817945534363389,4.0,0
2008-10-06,-0.7876326125115156,2.0,0,0.027059631422162,1.0,0,-0.20625911777218184,6.0,0,-0.470612411852926,3.0,0
2008-10-07,-0.8778152782469988,2.0,0,0.027059631422162,1.0,0,-0.48076367688675725,7.0,0,-0.5882151185845336,4.0,0
2008-10-08,-0.8234205320477486,1.0,0,0.027059631422162,1.0,0,-0.35244405300666887,7.0,0,-0.41712228674441576,4.0,0
2008-10-09,-0.3696935512125492,2.0,0,0.027059631422162,1.0,0,-0.3902297819343706,7.0,0,-0.41712228674441576,4.0,0
2008-10-10,-0.3696935512125492,2.0,0,0.0,0.0,1,-0.4630368882790208,5.0,0,-0.3457769975066185,3.0,0
2008-10-11,-0.3696935512125492,2.0,0,0.0,0.0,1,-0.4630368882790208,5.0,0,-0.3457769975066185,3.0,0
2008-10-12,-0.3696935512125492,2.0,0,0.0,0.0,1,-0.5408455993980169,6.0,0,-0.3457769975066185,3.0,0
2008-10-13,-0.3696935512125492,2.0,0,0.0,0.0,1,-0.5408455993980169,6.0,0,-0.3457769975066185,3.0,0
2008-10-14,0.0840334296226501,1.0,0,0.0,0.0,1,-0.583903644233942,4.0,0,-0.10695523023605347,2.0,0
2008-10-15,0.0840334296226501,1.0,0,0.0,0.0,1,-0.6388943493366241,3.0,0,0.2050210684537887,1.0,0
2008-10-16,-0.9130677259527148,2.0,0,0.0,0.0,1,-0.6332075955967108,4.0,0,-0.33092968352138996,2.0,0
2008-10-17,-0.9130677259527148,2.0,0,0.0,0.0,1,-0.8698001742983857,4.0,0,-0.8668804354965687,1.0,0
2008-10-18,-0.9130677259527148,2.0,0,0.0,0.0,1,-0.8698001742983857,4.0,0,-0.6040846053510904,3.0,0
2008-10-19,-0.9130677259527148,2.0,0,0.0,0.0,1,-0.8786600395105779,3.0,0,-0.6040846053510904,3.0,0
2008-10-20,-0.9130677259527148,2.0,0,0.0,0.0,1,-0.8786600395105779,3.0,0,-0.6040846053510904,3.0,0
2008-10-21,-0.9130677259527148,2.0,0,0.0,0.0,1,-0.8786600395105779,3.0,0,-0.6040846053510904,3.0,0
2008-10-22,-0.9130677259527148,2.0,0,0.0,0.0,1,-0.8786600395105779,3.0,0,-0.6040846053510904,3.0,0
2008-10-23,0.0,0.0,1,0.0,0.0,1,-0.5720995278097688,2.0,0,-0.3412887752056122,2.0,0
2008-10-24,0.0,0.0,1,0.0,0.0,1,-0.1857642270624637,1.0,0,-0.3412887752056122,2.0,0
2008-10-25,0.0,0.0,1,0.0,0.0,1,0.3655767478048802,2.0,0,0.916917722672224,1.0,0
2008-10-26,0.0,0.0,1,0.0,0.0,1,0.3655767478048802,2.0,0,0.916917722672224,1.0,0
2008-10-27,0.0,0.0,1,0.0,0.0,1,0.3655767478048802,2.0,0,0.916917722672224,1.0,0
2008-10-28,0.0,0.0,1,0.0,0.0,1,0.3655767478048802,2.0,0,0.916917722672224,1.0,0
2008-10-29,0.0,0.0,1,0.0,0.0,1,0.3655767478048802,2.0,0,-0.01964964019134635,2.0,0
2008-10-30,0.0,0.0,1,0.0,0.0,1,0.916917722672224,1.0,0,-0.01964964019134635,2.0,0
2008-10-31,0.0,0.0,1,0.0,0.0,1,0.916917722672224,1.0,0,-0.31841859625031543,3.0,0
2008-11-01,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,-0.9360867557115852,2.0,0
2008-11-02,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,-0.9360867557115852,2.0,0
2008-11-03,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,-0.9360867557115852,2.0,0
2008-11-04,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,-0.9360867557115852,2.0,0
2008-11-05,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,-0.9159565083682536,1.0,0
